#lemma,wordnet_2.0,wordnet_3.0,POS,Cyc ID,Cyc name
on,301599324,1651196,adj,Mx4rvViQRZwpEbGdrcN5Y29ycA,DeviceRunning
Hawaiian_Islands,108515224,9079153,noun,Mx4rwEFGhpwpEbGdrcN5Y29ycA,HawaiianIslands
Apache,109041418,9649926,noun,Mx4rwIeLsJwpEbGdrcN5Y29ycA,EthnicGroupOfApaches
line,107919286,8430568,noun,Mx4rvWDFCpwpEbGdrcN5Y29ycA,LineOfObjects
Scrabble,100476847,502161,noun,Mx4rv2jleZwpEbGdrcN5Y29ycA,Scrabble
bilingual,109226197,9854290,noun,Mx4reRttTHS6EdaAAACgyZzFrg,MultilingualAgent
subspecies,107618966,8110648,noun,Mx4rwLYiK5wpEbGdrcN5Y29ycA,BiologicalSubspecies
olive,107295024,7767344,noun,Mx4rwQCT0JwpEbGdrcN5Y29ycA,Olive-Foodstuff
flag,103233107,3354903,noun,Mx4rvViQupwpEbGdrcN5Y29ycA,Flag
jet,103463326,3595860,noun,Mx4rvViz7pwpEbGdrcN5Y29ycA,JetPropelledAircraft
ointment,103700853,3845550,noun,Mx4rwP1n5JwpEbGdrcN5Y29ycA,Ointment
instrument,103443087,3574816,noun,Mx4rTMBVhL2oEdmAAAACs6hRjg,DeviceRequiringSkillForProperUse
affect,200019146,19448,verb,Mx4rwOf2ypwpEbGdrcN5Y29ycA,ActionOnObject
Bible,106032838,6431740,noun,Mx4rwOG0IJwpEbGdrcN5Y29ycA,Bible
Panama_Canal,103734633,3881034,noun,Mx4rvVj8pZwpEbGdrcN5Y29ycA,PanamaCanal
copy,102992308,3104594,noun,Mx8NhB4rwP1IC5wpEbGdrcN5Y29ycB4rvVj27ZwpEbGdrcN5Y29ycB4rvfxvzpwpEbGdrcN5Y29ycB4rvVj27ZwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationToTypeFn, :PartiallyTangible, :physicalCopyOf, :PartiallyTangible]"
picture,103782824,3931044,noun,Mx4rvVkL2pwpEbGdrcN5Y29ycA,VisualImage
stick,112411762,13165646,noun,Mx8Ngh4rwPzUgpwpEbGdrcN5Y29ycB4rwQBrIJwpEbGdrcN5Y29ycA,"[:DeadPhysicalRemainsFn, :TreeBranch]"
sunflower,111231389,11978233,noun,Mx4rwP4AwpwpEbGdrcN5Y29ycA,Sunflower-Plant
facial_vein,105059814,5367341,noun,Mx4rvziz3JwpEbGdrcN5Y29ycA,FacialVein
court,103007396,3120491,noun,Mx4rvVjxQ5wpEbGdrcN5Y29ycA,SportsPlayingArea
psycholinguistics,105772895,6140587,noun,Mx4rwRB8zZwpEbGdrcN5Y29ycA,Psycholinguistics
democrat,109362352,10002031,noun,Mx8Ngh4rwBtg95wpEbGdrcN5Y29ycB4rwO5m2pwpEbGdrcN5Y29ycA,"[:BelieverFn, :DemocraticRepublicanIdeology]"
Uzbek,106503771,6927363,noun,Mx4rvVjcgZwpEbGdrcN5Y29ycA,UzbekLanguage
deaden,200112409,116888,verb,Mx4reb00RLKeEdmAhAACs6hRjg,Deaden-ConvertingSomething
firm,301110138,1151740,adj,Mx4rvVixwpwpEbGdrcN5Y29ycA,Hardness
baccarat,100464971,489933,noun,Mx4rwEr_mJwpEbGdrcN5Y29ycA,Baccarat
listen,202107615,2169891,verb,Mx4rvVjASJwpEbGdrcN5Y29ycA,ListeningDeliberately
underpants,104334423,4508489,noun,Mx4rwArqYJwpEbGdrcN5Y29ycA,Underpants
Father,109434462,10081204,noun,Mx4rvVrx15wpEbGdrcN5Y29ycA,Priest
respect,105829871,6206800,noun,Mx4rvViKOJwpEbGdrcN5Y29ycA,Respect
diode,103086659,3202940,noun,Mx4rv-wjgpwpEbGdrcN5Y29ycA,Diode
bologna,107205400,7676273,noun,Mx4rwQCLpJwpEbGdrcN5Y29ycA,Bologna
chemoreceptor,104995264,5300231,noun,Mx4rvVjbPZwpEbGdrcN5Y29ycA,ChemoReceptiveSensor
event,100025950,29378,noun,Mx4rvViADZwpEbGdrcN5Y29ycA,Event
headache,113514550,14326607,noun,Mx4rwP1rlJwpEbGdrcN5Y29ycA,Headache
grate,201354012,1394464,verb,Mx4rvViw35wpEbGdrcN5Y29ycA,Grinding
biscuit,107222836,7693972,noun,Mx4rwQCF3pwpEbGdrcN5Y29ycA,Biscuit
secretion,112789685,13553916,noun,Mx4rvVjDzZwpEbGdrcN5Y29ycA,SecretionEvent
hatchet,103370697,3498962,noun,Mx4rvVjX7JwpEbGdrcN5Y29ycA,Hatchet
Qatar,108429054,8986905,noun,Mx4rvViQGJwpEbGdrcN5Y29ycA,Qatar
rainbow,108812955,9403427,noun,Mx4rvaSD-pwpEbGdrcN5Y29ycA,Rainbow
walk_of_life,100554819,584248,noun,Mx4rvVjXfZwpEbGdrcN5Y29ycA,AnimalWalkingProcess
thesaurus,106022416,6421016,noun,Mx4rvVjKZ5wpEbGdrcN5Y29ycA,Thesaurus
aquamarine,113925237,14767663,noun,Mx4rwPOGiJwpEbGdrcN5Y29ycA,Aquamarine-Gem
pasteurize,200353399,364629,verb,Mx4rvgDMXZwpEbGdrcN5Y29ycA,Pasteurization
internal-combustion_engine,103447964,3579982,noun,Mx4rvViyXpwpEbGdrcN5Y29ycA,InternalCombustionEngine
muzzle,202273441,2340897,verb,Mx8Ngh4rJQH8wLysEdmAAAACs6hRjh4rwJnuSZwpEbGdrcN5Y29ycA,"[:EquippingFn, :MuzzleForAnimal]"
win,201065094,1100145,verb,Mx4rpZFCmMO9EdmAAACQJw5drg,WinningAConflict
rarely,400035976,35385,adv,Mx4rvViryZwpEbGdrcN5Y29ycA,Rarely
Tudor,302872121,3027040,adj,Mx4rvyOVDpwpEbGdrcN5Y29ycA,HouseOfTudor
comestible,107089973,7556637,noun,Mx4rvVkI75wpEbGdrcN5Y29ycA,EdibleStuff
affair,113141202,13931889,noun,Mx4rv-ePOpwpEbGdrcN5Y29ycA,ExtraMaritalSexualBehavior
americium,113791284,14628494,noun,Mx4rvr8sLZwpEbGdrcN5Y29ycA,Americium
river_otter,102357292,2445004,noun,Mx4rwP1ri5wpEbGdrcN5Y29ycA,RiverOtter
fortification,103262054,3385557,noun,Mx4rGIj4ZLtSEdmAAAACs6hRjg,Fortification
circle,201986007,2044278,verb,Mx4rvVjGzpwpEbGdrcN5Y29ycA,MovingInACircle
smirk,200028727,29336,verb,Mx4rhLZkKjDWQdicXqsgXPZqsg,Smirking
national_anthem,106617141,7049055,noun,Mx4rvVjPBZwpEbGdrcN5Y29ycA,NationalAnthem
radium,113813213,14651921,noun,Mx4rvVkGhJwpEbGdrcN5Y29ycA,Radium
fail,202448646,2523784,verb,Mx4rf34RQrctEdmFRAACs6hRjg,FailingSomething
Pomeranian,102028313,2112018,noun,Mx4rv19wSpwpEbGdrcN5Y29ycA,Pomeranian-TheDog
rule_out,200662470,685419,verb,Mx4rXjOGNscAEdmAAACQJw5drg,DismissingSomethingFromConsideration
eagle,101535217,1613294,noun,Mx4rvViGopwpEbGdrcN5Y29ycA,Eagle
key,108743182,9325395,noun,Mx4rv_ZeiJwpEbGdrcN5Y29ycA,FloridaKeys
computer_game,100435184,458890,noun,Mx4rvmi935wpEbGdrcN5Y29ycA,ComputerGameEvent
horizontal,301189086,1232635,adj,Mx4rwPus-JwpEbGdrcN5Y29ycA,HorizontalOrientation
malignant_tumor,113431793,14239425,noun,Mx4rwP1aSJwpEbGdrcN5Y29ycA,MalignantTumor
research,200847873,877327,verb,Mx4rvVjqjZwpEbGdrcN5Y29ycA,Research
Precambrian,114271915,15128711,noun,Mx4r2Mj7Yp0lQdeM3bgfSeVj2w,Precambrian-GeologicalEra
revolutionize,200120799,125633,verb,Mx4rw4WCobKNEdmAhAACs6hRjg,RevolutionizingSomething
Newfoundland,108280548,8825211,noun,Mx4rvuSTiJwpEbGdrcN5Y29ycA,Newfoundland-CanadianProvince
atoll,108637273,9210862,noun,Mx4rvVjZCZwpEbGdrcN5Y29ycA,Atoll
watch,104378726,4555897,noun,Mx4rvwP3X5wpEbGdrcN5Y29ycA,Watch
platypus,101792329,1873310,noun,Mx4rvViqZJwpEbGdrcN5Y29ycA,Platypus
surround,202626954,1858910,verb,Mx4rkqP68MFpEdmAAACQJw5drg,SurroundingConfiguration-Ringlike
Saint_Christopher,108430017,8987879,noun,Mx4rvVkKAZwpEbGdrcN5Y29ycA,StKitts-Island
rapid,108814882,9405396,noun,Mx4rvVj1QpwpEbGdrcN5Y29ycA,Rapids
facsimile,103195882,3316105,noun,Mx4rvVjtC5wpEbGdrcN5Y29ycA,FaxMachine
diaphragm,105012252,5318606,noun,Mx4rvVivz5wpEbGdrcN5Y29ycA,Diaphragm-BodyPart
telephone_operator,110000546,10698064,noun,Mx4rvVjZmZwpEbGdrcN5Y29ycA,TelephoneOperator
baseball_glove,102702585,2800213,noun,Mx4rvViPrZwpEbGdrcN5Y29ycA,BaseballMitt
radish,107263682,7735687,noun,Mx4rwQCb_ZwpEbGdrcN5Y29ycA,Radish-Foodstuff
entrance,200020550,20926,verb,Mx4ry8g_RLHcEdmAhAACs6hRjg,EntrancingSomeone
lamboid_suture,105227466,5544575,noun,Mx4rvg4vJpwpEbGdrcN5Y29ycA,LambdoidSuture
redispose,202287485,2355109,verb,Mx4r2dLu5rvhEdmAAAACs6hRjg,RedisposeSomething
meet,201965169,2023107,verb,Mx4rwPKarZwpEbGdrcN5Y29ycA,MeetingSomeone
Wales,108343939,8894456,noun,Mx4rvVitvJwpEbGdrcN5Y29ycA,Wales
tennis_court,104239293,4409712,noun,Mx4rvVkHiZwpEbGdrcN5Y29ycA,TennisCourt
proboscis,102365235,2452967,noun,Mx4rvVjfQpwpEbGdrcN5Y29ycA,Trunk-TheAppendage
embryology,105711148,6071426,noun,Mx4rvVkHv5wpEbGdrcN5Y29ycA,Embryology
mass,104756986,5024254,noun,Mx4rvVjb5pwpEbGdrcN5Y29ycA,Mass
bite,107109778,7577374,noun,Mx4rvVjStpwpEbGdrcN5Y29ycA,Snack
blue_jay,101503069,1580870,noun,Mx4rvWTZBpwpEbGdrcN5Y29ycA,Bluejay
bulletproof_vest,102813120,2916936,noun,Mx4rvbKocJwpEbGdrcN5Y29ycA,Vest-Bulletproof
curling_iron,103036461,3150511,noun,Mx4rvVjTcJwpEbGdrcN5Y29ycA,ElectricHairCurler
application,106166362,6570110,noun,Mx4rvyBIVpwpEbGdrcN5Y29ycA,ApplicationProgram
Aleppo,108474348,9034286,noun,Mx4rvViqb5wpEbGdrcN5Y29ycA,CityOfAleppoSyria
etiolate,200100966,103741,verb,Mx4rBVv_VLKFEdmAhAACs6hRjg,EtiolatingSomething
Friuli-Venezia_Giulia,108264702,8806617,noun,Mx4rv5KSDJwpEbGdrcN5Y29ycA,FriuliVeneziaGiulia-RegionItaly
film_maker,109441033,10088390,noun,Mx4rvssetJwpEbGdrcN5Y29ycA,Producer-Movie
gyrocompass,103345654,3473078,noun,Mx4rwQB-T5wpEbGdrcN5Y29ycA,GyroCompass
sandpaper,201346168,1386433,verb,Mx4rwBDPbpwpEbGdrcN5Y29ycA,SandingSomething
fiber_optics,105898022,6280816,noun,Mx4rv_c0XpwpEbGdrcN5Y29ycA,FiberOpticTransmission
vehicle,104348422,4524313,noun,Mx4rwLzhaZwpEbGdrcN5Y29ycA,TransportationDevice-Vehicle
brow,105282535,5602548,noun,Mx4rvVjnMZwpEbGdrcN5Y29ycA,Forehead
whelp,200056648,58516,verb,Mx8NhB4rwP1IC5wpEbGdrcN5Y29ycB4rYE94JLJXEdmAhAACs6hRjh4rwP1o5ZwpEbGdrcN5Y29ycB4rvVjQRJwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationToTypeFn, :GivingBirthToALitterOfOffspring, :birthChild, :CanineAnimal]"
gladiolus,104977318,5281452,noun,Mx4rvW3iAZwpEbGdrcN5Y29ycA,Gladiolus
salute,200869951,899597,verb,Mx4rwQrduJwpEbGdrcN5Y29ycA,Saluting
elevator,103162159,3281145,noun,Mx4rvVj3ypwpEbGdrcN5Y29ycA,Elevator
Ozarks,108794343,9382362,noun,Mx4rva4qIpwpEbGdrcN5Y29ycA,OzarkMountains
oil_tanker,103700529,3845190,noun,Mx4rv2rTXJwpEbGdrcN5Y29ycA,Oiler
stock_exchange,104156852,4323026,noun,Mx4rvViBn5wpEbGdrcN5Y29ycA,StockExchangePhysicalQuarters
kilowatt_hour,112954187,13727478,noun,Mx4rwUW8HZwpEbGdrcN5Y29ycA,KilowattHour
pupil,105013739,5320183,noun,Mx4rvViBr5wpEbGdrcN5Y29ycA,Pupil-EyePart
hood,103400842,3530910,noun,Mx4rwQB6BpwpEbGdrcN5Y29ycA,AutoHood
fall_back,202513274,2590072,verb,Mx4rJVcJsrZqEdmFRAACs6hRjg,FallingBackOnSomething
tobacco,112157799,12907465,noun,Mx4rvVi055wpEbGdrcN5Y29ycA,TobaccoPlant
cocainize,200021272,21679,verb,Mx4ry8iNYLHcEdmAhAACs6hRjg,CocainizingSomeone
computer_scientist,109315094,9951070,noun,Mx4rvVixoJwpEbGdrcN5Y29ycA,ComputerScientist
surprise,107049956,7510348,noun,Mx4rvVjAzpwpEbGdrcN5Y29ycA,Surprise
Victoria,108438601,8996714,noun,Mx4rvViz4pwpEbGdrcN5Y29ycA,CityOfVictoriaSeychelles
young_mammal,101248405,1321854,noun,Mx8Ngh4rwQwgBJwpEbGdrcN5Y29ycB4rvVimKJwpEbGdrcN5Y29ycA,"[:JuvenileFn, :Mammal]"
Java,106477297,6901053,noun,Mx4rwQfjYJwpEbGdrcN5Y29ycA,JavaProgrammingLanguage
writer,110097053,10801291,noun,Mx4rvViowZwpEbGdrcN5Y29ycA,Author
Ethiopia,108238894,8778061,noun,Mx4rvViGbZwpEbGdrcN5Y29ycA,Ethiopia
San_Antonio,108579273,9146111,noun,Mx4rvVjus5wpEbGdrcN5Y29ycA,CityOfSanAntonioTX
paleontologist,109720701,10394786,noun,Mx4rkc81NMsHEdmAAAACs6hRjg,Paleontologist
snuffle,200098998,101779,verb,Mx4rBVuxM7KFEdmAhAACs6hRjg,Snuffling
environment,113143821,13934596,noun,Mx4rwLW-jpwpEbGdrcN5Y29ycA,Environment-Generic
Attica,108246352,8786283,noun,Mx4rvViCXpwpEbGdrcN5Y29ycA,Attica
torture,100402144,421437,noun,Mx4rwBcGZZwpEbGdrcN5Y29ycA,Torture
sculpt,201636237,1684337,verb,Mx4rviQmpJwpEbGdrcN5Y29ycA,Sculpting
luxury_liner,103560553,3698604,noun,Mx4rwQCb9JwpEbGdrcN5Y29ycA,CruiseShip
publicist,109807631,10490699,noun,Mx4rvViee5wpEbGdrcN5Y29ycA,Publicist
ball-and-socket_joint,105275626,5595531,noun,Mx4rvViY-JwpEbGdrcN5Y29ycA,BallAndSocketJoint
Baltic,106521401,6945679,noun,Mx4rvViQm5wpEbGdrcN5Y29ycA,BalticLanguageFamily
pit_viper,101674696,1753959,noun,Mx4rwP1HWZwpEbGdrcN5Y29ycA,PitViper
get_rid_of,202160141,2224055,verb,Mx4rvVjNAZwpEbGdrcN5Y29ycA,ThrowingSomethingAway
ytterbium,113822223,14661482,noun,Mx4rwMhj7ZwpEbGdrcN5Y29ycA,Ytterbium
cystic_fibrosis,113349352,14155506,noun,Mx4rwP1hmJwpEbGdrcN5Y29ycA,CysticFibrosis
jaguar,102044800,2128925,noun,Mx4rvVidaJwpEbGdrcN5Y29ycA,JaguarCat
steering_wheel,104147670,4313503,noun,Mx4rvVir4pwpEbGdrcN5Y29ycA,SteeringWheel
middle-aged,301594616,1646021,adj,Mx4rvVibu5wpEbGdrcN5Y29ycA,MiddleAgedHuman
eyelid,105007790,5313822,noun,Mx4rvVi4m5wpEbGdrcN5Y29ycA,Eyelid
Parana,108796510,9384921,noun,Mx4rvVkD3ZwpEbGdrcN5Y29ycA,ParanaRiver
Victoria,108288792,8833682,noun,Mx4rvdNWaZwpEbGdrcN5Y29ycA,Victoria-StateAustralia
storehouse,104162375,4329190,noun,Mx4rvVjO1ZwpEbGdrcN5Y29ycA,StorageConstruct
real_number,112956329,13729902,noun,Mx4rvViAmJwpEbGdrcN5Y29ycA,RealNumber
neck_brace,103671220,3814639,noun,Mx4rwP1ICZwpEbGdrcN5Y29ycA,NeckBrace
Yale_University,104431527,4610368,noun,Mx4rvViC4ZwpEbGdrcN5Y29ycA,YaleUniversity
hammer,107013862,5325943,noun,Mx4rvViH1ZwpEbGdrcN5Y29ycA,HammerThrowSportsEvent
vet,200078261,80589,verb,Mx4rj_dRNLJ4EdmAhAACs6hRjg,VettingSomeone-MedicalTreatmentEvent
actinium,113790463,14627655,noun,Mx4rvViK9JwpEbGdrcN5Y29ycA,Actinium
lunar_calendar,114318943,15178417,noun,Mx4rdYkS3MkiEdmAAAACs6hRjg,LunarCalendar
clog,102938303,3047690,noun,Mx4rvViWAZwpEbGdrcN5Y29ycA,Clog-TheShoe
Singapore,108439325,8997487,noun,Mx4rvVjunpwpEbGdrcN5Y29ycA,Singapore
bull,102315990,2403325,noun,Mx4rvViLXZwpEbGdrcN5Y29ycA,Bull-Cattle
appendectomy,100627543,666232,noun,Mx4rvVjFwJwpEbGdrcN5Y29ycA,Appendectomy
stinger,102377492,2465693,noun,Mx4rvVjHSZwpEbGdrcN5Y29ycA,Stinger
front,103274225,3398467,noun,Mx4rvVj2oZwpEbGdrcN5Y29ycA,FrontSide
Vermont,108581070,9147964,noun,Mx4rvViiWJwpEbGdrcN5Y29ycA,Vermont-State
hit_squad,107711760,8209076,noun,Mx8Ngh4rwP1535wpEbGdrcN5Y29ycB4rPFz3bCqBQdiA19azDKjJEg,"[:GroupFn, :Assassin]"
hyperextend,200027401,28010,verb,Mx4rYFCJkbJXEdmAhAACs6hRjg,HyperextendingAJoint
dancer,109350549,9989502,noun,Mx4rvVjgjJwpEbGdrcN5Y29ycA,Dancer-Performer
rugged,300677990,707366,adj,Mx4rvVj2rpwpEbGdrcN5Y29ycA,RuggedPersonality
Vertebrata,101394052,1471070,noun,Mx4rvVil5pwpEbGdrcN5Y29ycA,Vertebrate
Tunisia,108476211,9037394,noun,Mx4rwG135ZwpEbGdrcN5Y29ycA,Tunisia
South_American_country,108169678,8702402,noun,Mx4rKnlxtOoYQdeAhIjHU0ccGQ,SouthAmericanCountry
suffer,201742440,1794668,verb,Mx8Ngh4rvkupTpwpEbGdrcN5Y29ycB4rvVive5wpEbGdrcN5Y29ycA,"[:ExperiencingEmotionFn, :Sympathy]"
chronic_bronchitis,113340777,14146571,noun,Mx4rceUfMpICEdeELAADR6QijQ,Bronchitis-Chronic
Powell,110515247,11245110,noun,Mx4rwD29bJwpEbGdrcN5Y29ycA,ColinPowell
metical,112916719,13688811,noun,Mx4rvVjW-JwpEbGdrcN5Y29ycA,Metical-Mozambique
heelbone,104970893,5274808,noun,Mx4rvYlqO5wpEbGdrcN5Y29ycA,Calcaneus
Tunisian,109118378,9734760,noun,Mx4rvYmOepwpEbGdrcN5Y29ycA,EthnicGroupOfTunisians
armor,102645189,2739668,noun,Mx4rvXHcuZwpEbGdrcN5Y29ycA,Armor
brachiate,201837188,1891489,verb,Mx4rwP1JJZwpEbGdrcN5Y29ycA,Brachiating
still,104152505,4318982,noun,Mx4rvgELfZwpEbGdrcN5Y29ycA,Distiller-Device
privilege,202379771,2453692,verb,Mx4rFe9nqri5EdmAAAACs6hRjg,PrivilegingSomeone
education,105420681,5753564,noun,Mx4rvVjvcpwpEbGdrcN5Y29ycA,Learning
deteriorate,200201139,208497,verb,Mx4rvVjDV5wpEbGdrcN5Y29ycA,DegenerationEvent
hat,103369427,3497657,noun,Mx4rvVilJZwpEbGdrcN5Y29ycA,Hat
drum,103131431,3249569,noun,Mx4rvVmSe5wpEbGdrcN5Y29ycA,DrumInstrument
coding_system,105959763,6353757,noun,Mx4rvVj0P5wpEbGdrcN5Y29ycA,CommunicationConvention
Aruba,108211919,8748794,noun,Mx4rvVjzHJwpEbGdrcN5Y29ycA,ArubaIsland-Netherlands
book,106013091,6410904,noun,Mx4rvVjmq5wpEbGdrcN5Y29ycA,Book-CW
Riyadh,108435854,8993871,noun,Mx4rvVjVvJwpEbGdrcN5Y29ycA,CityOfRiyadhSaudiArabia
Carolingian,109265829,9896520,noun,Mx4rGGSIJskmEdmAAAACs6hRjg,Carolingian-Monarch-HeadOfState
teaspoon,112994132,13770729,noun,Mx4rvVjKPpwpEbGdrcN5Y29ycA,Teaspoon-UnitOfVolume
clothing,102942117,3051540,noun,Mx4rvk3sS5wpEbGdrcN5Y29ycA,Clothing-Generic
subservience,113701758,14529835,noun,Mx4rf39JxbctEdmFRAACs6hRjg,Subservience
Giza,108348299,8899149,noun,Mx4rvVimFJwpEbGdrcN5Y29ycA,CityOfGizaEgypt
Arab_League,107676554,8172103,noun,Mx4rvViFVJwpEbGdrcN5Y29ycA,LeagueOfArabStates
shaver,104025772,4185804,noun,Mx4rvVitFZwpEbGdrcN5Y29ycA,ElectricShaver
quarterly,400441257,436848,adv,Mx4rvV8im5wpEbGdrcN5Y29ycA,Quarterly
fathom,112888468,13660178,noun,Mx4rvVi81JwpEbGdrcN5Y29ycA,Fathom
xylem,112347187,13098648,noun,Mx4rvVjwBZwpEbGdrcN5Y29ycA,XylemNetwork
smile,200027956,28565,verb,Mx4rvVjRV5wpEbGdrcN5Y29ycA,Smiling
Elizabeth,110244223,10957748,noun,Mx4rvVj3UZwpEbGdrcN5Y29ycA,QueenElizabethII
sit_by,202303237,2374099,verb,Mx4rGJyhkrgfEdmAAAACs6hRjg,BeingIndifferentWhileSomethingIsHappening
Fortran_compiler,106169360,6574027,noun,Mx8Ngh4rvYXuvJwpEbGdrcN5Y29ycB4rvVjHkZwpEbGdrcN5Y29ycA,"[:CompilerFn, :Fortran]"
leu,112913576,13685475,noun,Mx4rvVjhN5wpEbGdrcN5Y29ycA,Leu-Romania
Afghanistan,108170674,8703454,noun,Mx4rvViIFpwpEbGdrcN5Y29ycA,Afghanistan
okra,111424158,12171966,noun,Mx4rvcjuqpwpEbGdrcN5Y29ycA,OkraPlant
Abruzzi,108262477,8804154,noun,Mx4rv7dbNZwpEbGdrcN5Y29ycA,Abruzzi-RegionItaly
abrade,201216140,1254013,verb,Mx4rvViZ55wpEbGdrcN5Y29ycA,AbradingSomething
politician,109771449,10450303,noun,Mx4rvVjntpwpEbGdrcN5Y29ycA,Politician
ENT_man,109415557,10059323,noun,Mx4rwQroE5wpEbGdrcN5Y29ycA,Otorhinolaryngologist
corundom,113833295,14672717,noun,Mx4rwS62b5wpEbGdrcN5Y29ycA,Corundum
manifestation,106873992,7323231,noun,Mx4rQTXBRMfqEdmAAAACs6hRjg,Manifestation
alter,200058451,60477,verb,Mx4reb3QgbKeEdmAhAACs6hRjg,NeuteringSomeAnimal
table_game,100473751,499066,noun,Mx4rvWQUQZwpEbGdrcN5Y29ycA,TableGame
banshee,108942094,9544262,noun,Mx4rv2jlepwpEbGdrcN5Y29ycA,Banshee
intelligence,107831861,8339454,noun,Mx4rwGENo5wpEbGdrcN5Y29ycA,IntelligenceAgency
motorboat,103648201,3790230,noun,Mx4rvVjXLZwpEbGdrcN5Y29ycA,Motorboat
racing_circuit,103885770,4038109,noun,Mx4rvVi-yZwpEbGdrcN5Y29ycA,RaceTrack
backgammon,100477508,502822,noun,Mx4rwS_tzpwpEbGdrcN5Y29ycA,Backgammon
ureter,105196996,5512835,noun,Mx4rvhmm6JwpEbGdrcN5Y29ycA,Ureter
Saint_Eustatius,108212433,8749312,noun,Mx4rvVj0I5wpEbGdrcN5Y29ycA,SaintEustatiusIsland-NetherlandsAntilles
carry,201027221,1061017,verb,Mx4rvVjCQJwpEbGdrcN5Y29ycA,containsInformation
Centaurus,108664587,9240051,noun,Mx4rvlNDTZwpEbGdrcN5Y29ycA,Centaurus-Constellation
subway_station,104181511,4349077,noun,Mx4rvc4epZwpEbGdrcN5Y29ycA,SubwayStation
popcorn,107260675,7732636,noun,Mx4rvVjFoZwpEbGdrcN5Y29ycA,Popcorn-Popped
sleepover,107000127,7455984,noun,Mx4roQBihrgFEdmAAAACs6hRjg,Sleepover-SocialGathering
raft,201892692,1949966,verb,Mx4rwP1keJwpEbGdrcN5Y29ycA,Rafting
light_year,112884877,13656520,noun,Mx4rvVjGLJwpEbGdrcN5Y29ycA,LightYear
exit,201957725,2015598,verb,Mx4rvVkCQJwpEbGdrcN5Y29ycA,ExitingAContainer
tights,104263677,4434932,noun,Mx4rvgH_hZwpEbGdrcN5Y29ycA,Tights
consume,201122429,1158181,verb,Mx4rb7GKgbG6EdmAhAACs6hRjg,SpendingExtravagantly
coffeepot,102953457,3063689,noun,Mx4rvVi-j5wpEbGdrcN5Y29ycA,HotBeveragePot
partition,103747241,3894379,noun,Mx4rFtBffrteEdmAAAACs6hRjg,Partition-ConstructionArtifact
deciduous_plant,112348538,13099999,noun,Mx4rvViEgZwpEbGdrcN5Y29ycA,DeciduousPlant
Lower_Saxony,108231695,8769329,noun,Mx4rvekmEZwpEbGdrcN5Y29ycA,Niedersachsen-StateGermany
marital_status,113169943,13963757,noun,Mx4rG2qp0nSxEdaAAACgyZzFrg,PersonTypeByMaritalStatus
oat,111362706,12109827,noun,Mx4rvVj2KJwpEbGdrcN5Y29ycA,OatPlant
cultivator,103032850,3146846,noun,Mx4rwQCEApwpEbGdrcN5Y29ycA,Tiller
custard,107149948,7619004,noun,Mx4rwUGyApwpEbGdrcN5Y29ycA,Custard
hydrogen_atom,113802507,14640756,noun,Mx8Ngh4rwPzyhJwpEbGdrcN5Y29ycB4rvVi6UpwpEbGdrcN5Y29ycA,"[:AtomFn, :Hydrogen]"
repatriate,202427599,2502387,verb,Mx4rc0GcSLjIEdmAAAACs6hRjg,RepatriatingSomeone
gas_turbine,103301379,3426574,noun,Mx4rvZhzRZwpEbGdrcN5Y29ycA,GasTurbineEngine
model,202080655,2142626,verb,Mx4rvVikupwpEbGdrcN5Y29ycA,DisplayingSomething
anarchism,105836358,6213890,noun,Mx4rwDrSsJwpEbGdrcN5Y29ycA,Anarchism
Baal,108915427,9516700,noun,Mx4rwNfX0pwpEbGdrcN5Y29ycA,Baal
cape,102850857,2955767,noun,Mx4rvVin1ZwpEbGdrcN5Y29ycA,Cape-Clothing
surf,106893891,7344233,noun,Mx4rwPKnmJwpEbGdrcN5Y29ycA,Wave-Liquid
rejoin,202362221,2435552,verb,Mx4rS4D0pLi2EdmAAAACs6hRjg,RejoiningAnOrganization
quetzal,112924113,13696270,noun,Mx4rvVj-v5wpEbGdrcN5Y29ycA,Quetzal-Guatemala
scapula,104975601,5279688,noun,Mx4rvVji0JwpEbGdrcN5Y29ycA,Scapula
McKinley,108764351,9349425,noun,Mx4rvViycJwpEbGdrcN5Y29ycA,MountMcKinley
Apennines,108627991,9200874,noun,Mx4rvVkGHZwpEbGdrcN5Y29ycA,Apennines-Mountains
headlight,103375635,3503997,noun,Mx4rvVib7JwpEbGdrcN5Y29ycA,AutomobileHeadLight
King_of_England,109573080,10233445,noun,Mx4reawoCsfhEdmAAAACs6hRjg,KingOfEngland
pi,112977633,13754008,noun,Mx4rvzKZSJwpEbGdrcN5Y29ycA,Pi-Number
Bantu,109081236,9692624,noun,Mx4rvVi4OJwpEbGdrcN5Y29ycA,EthnicGroupOfBantus
grow,200237321,245457,verb,Mx4rvViQzJwpEbGdrcN5Y29ycA,HusbandryOfPlant
French,106539031,6964901,noun,Mx4rvVi2v5wpEbGdrcN5Y29ycA,FrenchLanguage
baseball_team,107588966,8079319,noun,Mx4rvVkDP5wpEbGdrcN5Y29ycA,BaseballTeam
glucocorticoid,113910108,14752057,noun,Mx4rwBBZtJwpEbGdrcN5Y29ycA,Glucocorticoid
